restaurant_id,name,price,phone,website,address,add_name,add_num
694,Liang's Kitchen,,+1 773-783-3261,https://locations.chipotle.com/il/chicago/41-w-87th-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings,"41 W 87th St, Chicago, IL 60620",W 87TH ST,41
695,Burger Joint,,+1 312-521-8700,http://www.eataly.com/us_en/chicago-nutella/,"43 E Ohio St, Chicago, IL 60611-2701",E OHIO ST,43
696,Gallo El Bravo,,+1 312-521-8700,http://www.venchi.com/it/negozi/eataly-chicago,"43 E Ohio St, Chicago, IL 60611-2701",E OHIO ST,43
697,Burger King,,+1 312-521-8700,http://www.eataly.com/us_en/stores/chicago/chicago-la-pizza-la-pasta,"43 E Ohio St, Chicago, IL 60611-2701",E OHIO ST,43
698,Lincoln Tap Room,,+1 773-224-4440,https://locations.pizzahut.com/il/chicago/47-w-79th-st,"47 W 79th St, Chicago, IL 60620",W 79TH ST,47
699,El Chisme Restaurant,,,,"50 W Washington St, Chicago, IL 60602-1305",W WASHINGTON ST,50
700,Aloha Poke Co.,,+1 312-664-2729,http://www.chicagorawfood.com,"51 W Huron St, Chicago, IL 60654-3805",W HURON ST,51
701,Big Star,2,+1 312-951-1888,http://bigbowl.com/ohio,"60 E Ohio St, Chicago, IL 60611-2702",E OHIO ST,60
702,Bundoo Khan,2,+1 312-470-9797,http://www.zoup.com/,"62 W Adams St, Chicago, IL 60603-5107",W ADAMS ST,62
703,Edie's All Day Cafe,2,+1 312-376-1487,https://www.facebook.com/pages/Chicago-Kitchen/859064730804139,"63 E Harrison St, Chicago, IL 60605-1614",E HARRISON ST,63
704,Mixed Greens,,+1 312-940-9900,http://barriochicago.com,"65 W Kinzie St, Chicago, IL 60654",W KINZIE ST,65
705,Trattoria Ultimo,2,+1 312-332-8111,http://rudysbarandgrillechicago.com/,"69 E Madison St, Chicago, IL 60603-3001",E MADISON ST,69
706,Dana Cafe,1,+1 312-223-7700,,"70 W Madison St Lbby 2, Chicago, IL 60602-4252",W MADISON ST,70
707,Top-Notch Beefburgers Inc.,1,,,"70 W Huron St, Chicago, IL 60654-7584",W HURON ST,70
708,Chipotle Mexican Grill,1,+1 312-754-0395,http://www.stockandledger.com,"70 W Madison St 1st Floor, Chicago, IL 60602-4252",W MADISON ST,70
709,Great Wall Restaurant,1,+1 312-995-0962,http://www.dunkindonuts.com,"93 N Canal St, Chicago, IL 60606",N CANAL ST,93
710,Shawarma Garden,,+1 312-419-8920,https://locations.arbys.com/us/il/chicago/100-w-randolph-st.html,"100 W Randolph St Lowr C-16, Chicago, IL 60601",W RANDOLPH ST,100
711,Beetle Inc.,,+1 312-807-3999,,"100 W Randolph St, Chicago, IL 60601-3218",W RANDOLPH ST,100
712,August Moon Company,,+1 312-929-2626,http://www.eatcityrock.com,"100 W Randolph St Atrium Mall/Food Court, Chicago, IL 60601-3218",W RANDOLPH ST,100
713,Goosefoot,4,+1 773-285-5235,,"101 E 47th St, Chicago, IL 60653-3806",E 47TH ST,101
714,Catalina Pizzeria,,+1 312-667-6796,http://www.noyane.com/,"101 E Erie St Rooftop of Conrad Chicago, Chicago, IL 60611-2812",E ERIE ST,101
715,Boni Vino Restaurant,2,+1 312-964-5252,http://www.labambaburritos.com,"105 W Madison St, Chicago, IL 60602-4602",W MADISON ST,105
716,Eat N Drink,,+1 312-658-0477,https://stores.godiva.com/us/il/chicago/108-n-state-st.html?cm_mmc=Yext-_-Listings-_-Stores-_-D17YEXT,"108 N State St, Chicago, IL 60602",N STATE ST,108
717,Load a Spud,,+1 312-795-4444,http://www.latinicity.com/pueblo/,"108 N State St 3rd Floor, Chicago, IL 60602-1608",N STATE ST,108
718,El Pollo Feliz,,+1 773-891-2405,https://loadaspud.com/,"109 E 51st St, Chicago, IL 60615-2106",E 51ST ST,109
719,Do-Rite Donuts by Grubhub Express,,+1 312-850-0234,http://www.morganstreetcafe.com/,"111 S Morgan St Ste 1, Chicago, IL 60607-2724",S MORGAN ST,111
720,Noyane,2,+1 312-781-3733,,"111 N State St, Chicago, IL 60602-1659",N STATE ST,111
721,Bree Thai Restaurant,2,+1 312-421-2800,http://lasardine.com/,"111 N Carpenter St, Chicago, IL 60607-2117",N CARPENTER ST,111
722,ROOH Chicago,2,+1 312-781-3192,,"111 N State St, Chicago, IL 60602-1659",N STATE ST,111
723,Nick's Gyros,,,,"111 W Washington St, Chicago, IL 60602-2703",W WASHINGTON ST,111
724,Maria's Pizza,,+1 312-366-2646,http://www.trivolitavern.com,"114 N Green St, Chicago, IL 60607-2304",N GREEN ST,114
725,Eto'o Modern Asian Cuisine,,+1 312-205-2200,,"115 N Morgan St, Chicago, IL 60607-2205",N MORGAN ST,115
726,El Alegre Burrito,,+1 312-258-8108,,"117 S Clinton St, Chicago, IL 60661-3615",S CLINTON ST,117
727,Tasty China,,+1 312-902-1111,https://www.oviebarandgrill.com/,"120 N Canal St, Chicago, IL 60606-2703",N CANAL ST,120
728,Wing Wah Restaurant Chinese Cuisine,,,https://squarerootskitchen.com,"120 S Halsted St Suite D, Chicago, IL 60661-3504",S HALSTED ST,120
729,Forastero,1,,http://www.justsalad.com/locations,"120 W Adams St La Salle, Chicago, IL 60603-4104",W ADAMS ST,120
730,KC Chocolatier,,+1 312-372-4874,http://www.subway.com,"120 W Madison St Lbby 2, Chicago, IL 60602-4103",W MADISON ST,120
731,Bad-Ass Breakfast Burritos,,+1 312-616-1200,https://giordanos.com/location/prudential-plaza-millenium-park/,"130 E Randolph St Prudential Plaza, Chicago, IL 60601",E RANDOLPH ST,130
732,White Castle,,+1 312-540-0085,http://marketcreationscafe.com/,"130 E Randolph St Suite GF-2, Chicago, IL 60601-6207",E RANDOLPH ST,130
733,Argo Tea,1,+1 316-254-6866,,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
734,Pizza Hut,,+1 312-624-9400,http://jokerscajunkitchen.com,"131 N Clinton St The French Market at Ogilvie Station, Chicago, IL 60661-1506",N CLINTON ST,131
735,Halsted Street Deli,1,+1 312-234-9476,http://k-kitchenusa.com/index.html,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
736,Burger Bar Chicago,2,+1 312-265-1662,https://www.facebook.com/loopsoup2.0/,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
737,M & M Chicken Koop,,+1 312-382-1805,http://wisma.us,"131 N Clinton St, Chicago, IL 60661-1506",N CLINTON ST,131
738,Panda Express,,+1 312-454-6117,http://www.klayovenkitchen.com,"131 N Clinton St Chicago French Market, Chicago, IL 60661-1506",N CLINTON ST,131
739,Borinquen Restaurant,,+1 312-930-4220,http://fumaremeats.com/FUMARE_MEATS/Welcome_To_Fumare.html,"131 N Clinton St Chicago French Market, #14, Chicago, IL 60661-1506",N CLINTON ST,131
740,China Express,,+1 312-234-0900,https://www.lepainquotidien.com/us/en/locations/west_loop/135-n-clinton-st?utm_source=yext&utm_medium=business-listing&utm_campaign=&y_source=1_Nzg1ODUyNS03NjktbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,"135 N Clinton St, Chicago, IL 60661",N CLINTON ST,135
741,Tallboy Taco,2,+1 312-526-3064,https://burgerking.com/store-locator/store/restaurant_12752,"151 East Randolph St, Chicago, IL 60601",EAST RANDOLPH ST,151
742,Kanela,2,,,"151 N State St, Chicago, IL 60601-3601",N STATE ST,151
743,Las Asadas,,+1 312-644-9159,http://www.sayatnovachicago.com/,"157 E Ohio St, Chicago, IL 60611-3107",E OHIO ST,157
744,Father & Son Restaurant,2,+1 312-781-7300,http://www.ara-on.com,"160 W Adams St, Chicago, IL 60603-3608",W ADAMS ST,160
745,Saint Lou's Assembly,2,+1 312-995-6560,http://www.bin36.com/,"161 N Jefferson St, Chicago, IL 60661-2301",N JEFFERSON ST,161
746,Dunkin',,+1 312-578-1212,http://www.subway.com/,"166 W Washington St, Chicago, IL 60602-2311",W WASHINGTON ST,166
747,Dunkin,,+1 312-422-0701,http://www.saladjoint.com/,"175 N Franklin St, Chicago, IL 60606-1832",N FRANKLIN ST,175
748,Food Life,2,+1 312-578-0305,http://www.7-eleven.com/?yext=36881,"177 N Wells St, Chicago, IL 60606-1817",N WELLS ST,177
749,Dunkin',,+1 312-372-7550,,"177 W Washington St, Chicago, IL 60602-2305",W WASHINGTON ST,177
750,Grill-N-Griddle,,,,"178 N Franklin St, Chicago, IL 60606-1822",N FRANKLIN ST,178
751,Potbelly Sandwich Shop,,+1 312-269-0092,http://mezzagrill.com/locations/,"181 W Madison St, Chicago, IL 60602-4510",W MADISON ST,181
752,Taqueria San Juanito,,+1 312-578-0819,http://www.7-eleven.com/?yext=38046,"191 W Adams St, Chicago, IL 60603-3601",W ADAMS ST,191
753,Payless Submarine Shoppe,,+1 312-782-9855,http://www.greekislands.net/home,"200 S Halsted St, Chicago, IL 60661-5489",S HALSTED ST,200
754,Top View Restaurant,1,+1 312-842-0702,http://ferrosbeef.com,"200 W 31st St, Chicago, IL 60616-3702",W 31ST ST,200
755,Mini Mott,,+1 312-751-1519,http://space519thelunchroom.com/,"200 E Chestnut St, Chicago, IL 60611-2356",E CHESTNUT ST,200
756,Jet's Public House,,+1 847-278-1624,,"201 N Clark St, Chicago, IL 60601-1663",N CLARK ST,201
757,7-Eleven,,+1 312-263-9910,,"201 N Clark St, Chicago, IL 60601-1663",N CLARK ST,201
758,Kim's Home Cooking,,+1 312-346-7900,http://www.jimmyjohns.com,"201 W Madison St Stop 1, Chicago, IL 60606-3317",W MADISON ST,201
759,Home Run Inn Pizza,2,+1 312-251-0144,http://neshgrill.com/index.php,"205 W Monroe St, Chicago, IL 60606-5013",W MONROE ST,205
760,Restaurante La Isla Pequena,,,,"209 W Lake St, Chicago, IL 60606-1924",W LAKE ST,209
761,Oasis,,+1 312-487-4817,http://blackwoodbbq.com,"211 W Adams St, Chicago, IL 60606-5239",W ADAMS ST,211
762,Kudos Pizza,,,,"219 E 47th St, Chicago, IL 60653-3903",E 47TH ST,219
763,Figo Wine Bar,,+1 312-422-0701,,"223 W Lake St, Chicago, IL 60606-1803",W LAKE ST,223
764,C'est Bien Thai,2,+1 312-258-8477,http://www.robinsonsribsunionstation.com,"225 S Canal St, Chicago, IL 60606-5702",S CANAL ST,225
765,The Butcher's Tap,2,+1 312-842-2952,,"225 W 26th St, Chicago, IL 60616-2203",W 26TH ST,225
766,Snackittome!,,+1 312-471-3883,http://thealbertchicago.com,"228 East Ontario St Floor 1, Chicago, IL 60611",EAST ONTARIO ST,228
767,The Garage Bar and Sandwiches,2,+1 312-842-9200,https://fatfishbargrill-barandgrill.business.site/,"234 W 31st St, Chicago, IL 60616-3626",W 31ST ST,234
768,Innertown Pub,,+1 312-588-4100,http://www.subway.com,"236 S State St 1st Floor GSA Building, Chicago, IL 60604-2004",S STATE ST,236
769,Backyard Grill,,,http://aubonpain.com/,"251 E Huron St, Chicago, IL 60611-2908",E HURON ST,251
770,Restaurant Las Esperanzas Inc,,+1 312-587-7753,https://locations.chipotle.com/il/chicago/291-e-ontario-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings,"291 E Ontario St, Chicago, IL 60611",E ONTARIO ST,291
771,Pablo Tacos,,+1 312-902-9922,https://www.facebook.com/9MusesChicago/,"315 S Halsted St, Chicago, IL 60661-5427",S HALSTED ST,315
772,Simi's,,+1 312-674-5860,http://chicago.whitesox.mlb.com/cws/chisoxbarandgrill/index.jsp,"320 W 35th St, Chicago, IL 60616 320 W 35th St, Chicago, IL 60616 at U.S. Cellular Field, Chicago, IL 60616",W 35TH ST,320
773,Caffe Umbria,,+1 800-963-2135,https://www.getreef.com/?utm_source=ExtendedNetwork&utm_medium=local-listing&y_source=1_MjQzMTk4OTEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"331 W Oak St, Chicago, IL 60610",W OAK ST,331
774,"Kanela Breakfast Club,",2,+1 312-212-1102,,"333 S State St, Chicago, IL 60604-3900",S STATE ST,333
775,Baskin-Robbins,,+1 312-341-1020,,"335 S Franklin St # A, Chicago, IL 60606-7108",S FRANKLIN ST,335
776,The Snail Thai Cuisine,2,+1 773-928-3027,http://www.wendys.com,"344 E 95th St, Chicago, IL 60619-7354",E 95TH ST,344
777,Barcocina,2,+1 312-822-0191,http://www.kinziechophouse.com,"400 N Wells St, Chicago, IL 60654-2760",N WELLS ST,400
778,Veggie Grill,2,+1 312-312-5100,http://thesmithrestaurant.com/,"400 N Clark St, Chicago, IL 60654-4502",N CLARK ST,400
779,Pueblo,2,+1 312-566-0406,,"408 S Clark St, Chicago, IL 60605-1022",S CLARK ST,408
780,Golden Nugget Pancake House,1,+1 708-496-5603,http://www.manta.com/c/mtbw63j/j-c-s-bbq-llc,"410 W 71st St, Chicago, IL 60621-3034",W 71ST ST,410
781,Haire's Gulf Shrimp,2,+1 312-939-4423,,"411 S Wells St, Chicago, IL 60607-3927",S WELLS ST,411
782,Third Star,2,+1 773-651-4108,,"432 E 87th St, Chicago, IL 60619-6004",E 87TH ST,432
783,Sabrina Sub,,+1 312-380-0071,http://kanelabreakfastclub.com,"502 E Illinois St, Chicago, IL 60611-3581",E ILLINOIS ST,502
784,Thai Aroma,2,+1 312-432-0663,http://iguanacafe.com/,"517 N Halsted St, Chicago, IL 60642-5909",N HALSTED ST,517
785,Sunny Day Tap,,+1 773-994-3123,,"522 E 79th St, Chicago, IL 60619-3054",E 79TH ST,522
786,1959 Kitchen & Bar,2,,,"534 N Clark St, Chicago, IL 60654-7116",N CLARK ST,534
787,Dunkin',,+1 773-723-7522,,"537 E 79th St, Chicago, IL 60619-3035",E 79TH ST,537
788,Native Foods,2,,,"548 E 67th St, Chicago, IL 60637-4002",E 67TH ST,548
789,Edgewater Restaurant,,+1 312-382-1300,http://www.halstedstreetdeli.com,"555 W Monroe St, Chicago, IL 60661-3605",W MONROE ST,555
790,Inspiration Kitchen - Garfield Park,2,+1 312-939-1179,http://www.amaritthai.com/?utm_source=TripAdvisor&utm_medium=TripAdvWebsite&utm_campaign=TA&utm_term=TA,"600 S Dearborn St At W Harrison St., Chicago, IL 60605-1821",S DEARBORN ST,600
791,Chipotle Mexican Grill,,+1 773-675-5553,http://www.soluribrothers.com/,"601 W 43rd St, Chicago, IL 60609",W 43RD ST,601
792,Subway,,+1 312-643-0449,http://blinddragon.com/chicago/,"613 N Wells St, Chicago, IL 60654-3714",N WELLS ST,613
793,Aroma Desi Grill Restaurant Downtown Chicago,2,+1 312-491-9690,http://www.citypoolhallchicago.com/,"640 W Hubbard St, Chicago, IL 60654-5509",W HUBBARD ST,640
794,7-Eleven,,+1 312-846-6670,http://dollopcoffee.com,"643 N Wells St, Chicago, IL 60654-3792",N WELLS ST,643
795,Le Macaron French Pastries,2,,http://www.saintlouschicago.com/,"664 W Lake St, Chicago, IL 60661-1011",W LAKE ST,664
796,Rebel Wings,,+1 312-624-9523,http://limitlesscoffee.com,"675 N Wells St, Chicago, IL 60654-3616",N WELLS ST,675
797,Peeples Taco Place,,+1 312-440-8600,http://burgerjointchicago.com/,"675 N Franklin St, Chicago, IL 60654-3926",N FRANKLIN ST,675
798,Domino's Pizza,,+1 312-624-9523,http://www.ediescafebar.com/,"675 N Wells St, Chicago, IL 60654-3616",N WELLS ST,675
799,Greek Corner Restaurant Cafe,1,+1 847-971-3661,,"678 N Orleans St, Chicago, IL 60654-3916",N ORLEANS ST,678
800,Convenient Food Mart,,+1 312-600-6305,http://www.gtprimerestaurant.com,"707 N Wells St, Chicago, IL 60654-3567",N WELLS ST,707
801,The Hat,,+1 312-944-7100,http://www.silverspoonchicago.com/,"710 N Rush St, Chicago, IL 60611-2504",N RUSH ST,710
802,Elephant & Castle (US),2,+1 312-756-8977,http://www.thegrailcafe.com,"715 S Dearborn St, Chicago, IL 60605-1837",S DEARBORN ST,715
803,Eclipse Restaurant & Lounge,,+1 773-723-2268,,"720 E 75th St, Chicago, IL 60619-1908",E 75TH ST,720
804,Leona's Pizzeria,2,,,"720 N State St, Chicago, IL 60654-3820",N STATE ST,720
805,The Rambler Kitchen   Tap,,+1 312-583-1860,https://www.facebook.com/urbanpantrychicago/,"730 S Clark St, Chicago, IL 60605-1743",S CLARK ST,730
806,Mccb,2,+1 872-777-4585,https://locations.bk.com/il/chicago/733-e-47th-st.html,"733 E 47th St, Chicago, IL 60653",E 47TH ST,733
807,Wingstop,,+1 312-267-2323,https://www.roohchicago.com/,"736 W Randolph St, Chicago, IL 60661",W RANDOLPH ST,736
808,Windy City Hot Dogs Incorporated,1,+1 773-873-7428,,"742 E 79th St, Chicago, IL 60619-3118",E 79TH ST,742
809,Brickhouse Tavern,2,+1 312-643-1219,http://www.friendssushionstate.com,"804 N State St, Chicago, IL 60610-3319",N STATE ST,804
810,Canton Regio,2,+1 312-944-5106,https://restaurants.subway.com/united-states/il/chicago/816-n-state-st?utm_source=yext-other&utm_medium=local&utm_term=acq&utm_content=24379&utm_campaign=evergreen-2020&y_source=1_MTQ5MTA3NjMtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"816 N State St, Chicago, IL 60610",N STATE ST,816
811,Alonti Market Cafe,,+1 312-526-3116,http://blvdchicago.com,"817 W Lake St, Chicago, IL 60607-1703",W LAKE ST,817
812,Soul Food to Go,,,,"820 N Orleans St Ste 235, Chicago, IL 60610-3170",N ORLEANS ST,820
813,Dragon King,,+1 312-455-8238,http://sushidokku.com/,"823 W Randolph St, Chicago, IL 60607-2310",W RANDOLPH ST,823
814,La Vaca Margarita Bar,2,+1 312-583-0806,http://www.tacomaya.com,"823 S State St, Chicago, IL 60605-2225",S STATE ST,823
815,Taste of Havana,,,,"825 N Sedgwick St, Chicago, IL 60610-3065",N SEDGWICK ST,825
816,Zip'z Express Fast Food,,+1 312-585-8498,http://www.greenleafchopshop.com/locations/chicago-river-north,"831 N Sedgwick St, Chicago, IL 60610-3065",N SEDGWICK ST,831
817,Brisku's Bistro,2,+1 312-761-2538,http://hawaiianbros.com/,"831 N Sedgwick St Inside Kitchen United Mix, Chicago, IL 60610-3065",N SEDGWICK ST,831
818,Subway,,+1 312-455-1400,,"832 W Randolph St, Chicago, IL 60607-2309",W RANDOLPH ST,832
819,Danny's,,,,"850 W 63rd St, Chicago, IL 60621-1902",W 63RD ST,850
820,Demitasse Cafe,,+1 312-877-5441,https://www.facebook.com/texicanchicago/,"869 N Larrabee St, Chicago, IL 60610-2425",N LARRABEE ST,869
821,Las Brazas,1,+1 773-783-2971,,"907 W 87th St, Chicago, IL 60620-3230",W 87TH ST,907
822,Puffs of Doom,,+1 773-224-4621,http://haroldswestloop.com/,"917 W 87th St, Chicago, IL 60620-3230",W 87TH ST,917
823,Ani Restaurant,,+1 312-850-6200,,"923 S Loomis St, Chicago, IL 60607-4011",S LOOMIS ST,923
824,Williams Inn Pizzeria,,+1 312-273-5118,http://www.joesbar.com/,"940 W Weed St, Chicago, IL 60642-2539",W WEED ST,940
825,NiX Restaurant,2,+1 312-274-3399,,"944 N Orleans St Ste 1, Chicago, IL 60610-3054",N ORLEANS ST,944
826,Prairie Tap,1,+1 773-726-7254,https://locations.dunkindonuts.com/en/il/chicago/947-w-addison-st/352290?utm_source=yext&utm_medium=local&utm_campaign=localmaps&utm_content=352290,"947 W Addison St, Chicago, IL 60613",W ADDISON ST,947
827,South Sub,,+1 312-640-1299,https://pizzarenos.com/,"953 W Willow St, Chicago, IL 60614-7357",W WILLOW ST,953
828,Danzon Restaurante,,,,"1002 W Lake St, Chicago, IL 60607-1746",W LAKE ST,1002
829,Andiamo,2,+1 773-989-0322,,"1005 W Argyle St, Chicago, IL 60640-3716",W ARGYLE ST,1005
830,De Pasada,,+1 312-566-4121,http://www.eatatmadison.com/,"1027 W Madison St, Chicago, IL 60607",W MADISON ST,1027
831,Hong Huah,1,+1 312-944-5392,http://www.7-eleven.com/?yext=33882,"1036 N Dearborn St, Chicago, IL 60610-3127",N DEARBORN ST,1036
832,Serena Restaurant,2,+1 708-369-8807,,"1041 W Taylor St, Chicago, IL 60607-4224",W TAYLOR ST,1041
833,City Pool Hall & Sports Bar,,+1 312-829-5888,http://www.littlejoes.net,"1041 W Taylor St, Chicago, IL 60607-4224",W TAYLOR ST,1041
834,The Picky Vegan,,+1 312-988-7676,http://www.rosebudrestaurants.com/#!restaurants/carmines,"1043 N Rush St, Chicago, IL 60611-1227",N RUSH ST,1043
835,Perez Restaurant,,+1 312-226-7666,http://www.facebook.com/Demitasse-Coffee-196263207076662,"1066 W Taylor St, Chicago, IL 60607-4355",W TAYLOR ST,1066
836,The Woodlawn,,+1 312-431-8850,http://www.jimmyjohns.com,"1101 S Canal St Ste 104, Chicago, IL 60607-4901",S CANAL ST,1101
837,Munchies,,+1 312-255-7004,http://www.westloopsalumi.com,"1111 W Randolph St, Chicago, IL 60607-1607",W RANDOLPH ST,1111
838,Harold Chicken Restaurant,,,,"1113 W Randolph St, Chicago, IL 60607-1607",W RANDOLPH ST,1113
839,Dunkin',,+1 312-829-4757,http://www.facebook.com/Don-Pedro-Carnitas-68701175934,"1113 W 18th St, Chicago, IL 60608-2324",W 18TH ST,1113
840,Mitchell's Tap,,+1 312-243-1113,http://www.thecrossroadschicago.com/,"1120 W Madison St, Chicago, IL 60607-2012",W MADISON ST,1120
841,Jamba Juice,,+1 773-855-8120,http://www.facebook.com/goreecuisine/,"1126 E 47th St, Chicago, IL 60653-4455",E 47TH ST,1126
842,Just Salad,,+1 773-453-3021,https://locations.chipotle.com/il/chicago/1132-s-clinton-st?utm_source=extendednetwork&utm_medium=yext&utm_campaign=yext_listings,"1132 S Clinton St Clinton & Grenshaw, Chicago, IL 60607",S CLINTON ST,1132
843,Fumare Meats,2,+1 312-666-3666,http://www.jimmyjohns.com,"1133 W Taylor St Ste 1, Chicago, IL 60607-4377",W TAYLOR ST,1133
844,Subway,,+1 773-672-8955,http://gioiachicago.com,"1133 W Randolph St, Chicago, IL 60607-1620",W RANDOLPH ST,1133
845,Marko's Tacos,,+1 773-471-3000,,"1137 W 63rd St, Chicago, IL 60621-1345",W 63RD ST,1137
846,Baskin-Robbins,,+1 312-939-2855,http://mannysdeli.com/,"1141 S Jefferson St, Chicago, IL 60607-4425",S JEFFERSON ST,1141
847,Harry Caray's Tavern on Navy Pier,2,+1 312-915-5950,http://lastoriachicago.com,"1154 N Dearborn St, Chicago, IL 60610-6733",N DEARBORN ST,1154
848,Jimmi John's,,+1 773-927-3647,,"1159 W 47th St, Chicago, IL 60609-3326",W 47TH ST,1159
849,Jackson Tavern,2,+1 312-932-0639,http://www.tgtea.com,"1160 N State St Il, Chicago, IL 60610-2721",N STATE ST,1160
850,Old Chicago,,+1 312-829-1147,https://www.facebook.com/La-Vaca-Margarita-BAR-187412394769133/,"1160 W 18th St, Chicago, IL 60608-2325",W 18TH ST,1160
851,Sophie's,2,+1 312-421-3631,,"1163 W 18th St, Chicago, IL 60608-2355",W 18TH ST,1163
852,Tj Gyro's,,+1 312-733-9463,http://www.citywinery.com/chicago/,"1200 W Randolph St, Chicago, IL 60607-1604",W RANDOLPH ST,1200
853,Suga Mama's Fine Southern Cuisine,,+1 708-986-3008,https://www.thewoodlawn1200.com/,"1200 E 79th St, Chicago, IL 60619-3308",E 79TH ST,1200
854,Habanero Baja Grill,,+1 312-226-7427,http://honkytonkbbqchicago.com/,"1213 W 18th St, Chicago, IL 60608-3202",W 18TH ST,1213
855,Clarke's Pancake House,2,+1 773-933-4714,,"1225 E 87th St, Chicago, IL 60619-7013",E 87TH ST,1225
856,Qdoba Mexican Grill,,,,"1229 N Branch St Ste 104, Chicago, IL 60642",N BRANCH ST,1229
857,Joe's Pizza,,+1 312-877-5821,http://orderkaybeesindianflavor.com,"1234 N Halsted St, Chicago, IL 60642-8711",N HALSTED ST,1234
858,Hanami Sushi,,,http://www.prontoza.com/,"1234 N Halsted St, Chicago, IL 60642-8711",N HALSTED ST,1234
859,El Asadero Colombiano,,+1 312-491-8318,,"1238 S Canal St, Chicago, IL 60607-5213",S CANAL ST,1238
860,Au Bon Pain,,+1 312-666-9555,http://www.alhambrapalacerestaurant.com/,"1240 W Randolph St, Chicago, IL 60607-1604",W RANDOLPH ST,1240
861,Florian Opera Bistro,2,+1 773-779-9728,,"1316 W 111th St, Chicago, IL 60643-3618",W 111TH ST,1316
862,China Town Buffet Inc,,+1 773-667-7394,http://www.medici57.com,"1327 E 57th St, Chicago, IL 60637-1724",E 57TH ST,1327
863,Gioia Ristorante & Pastificio,,+1 312-243-8908,http://www.sweetmaplecafe.com/,"1339 W Taylor St, Chicago, IL 60607-4706",W TAYLOR ST,1339
864,Pisolino,,,,"1343 W 18th St, Chicago, IL 60608-3101",W 18TH ST,1343
865,Do Eat,,+1 312-624-8648,,"1352 W Taylor St, Chicago, IL 60607-4754",W TAYLOR ST,1352
866,Tesfa Ethiopian Cuisine,2,+1 312-374-3487,http://IrishNobleman.com,"1367 W Erie St, Chicago, IL 60642-5726",W ERIE ST,1367
867,Paseo Boricua,,+1 773-891-2554,https://www.facebook.com/ETOO-Modern-Asian-Cuisine-185774115322826/,"1373 E 53rd St, Chicago, IL 60615-4001",E 53RD ST,1373
868,County BBQ,,+1 312-666-6775,http://www.bottomlounge.com/,"1375 W Lake St, Chicago, IL 60607-1501",W LAKE ST,1375
869,Domino's Pastries,,+1 312-666-2372,http://thebreakfastclubchicago.com,"1381 W Hubbard St, Chicago, IL 60642-6475",W HUBBARD ST,1381
870,Cabos Baja Cafe & Mexican Grill,,,,"1400 E 47th St, Chicago, IL 60653-4520",E 47TH ST,1400
871,Best Sub,,+1 312-633-0003,http://www.yummythaichicago.com/,"1418 W Taylor St, Chicago, IL 60607-4624",W TAYLOR ST,1418
872,Bangkok Wok,,+1 312-787-3710,http://www.mamamilano.com,"1421 N Wells St, Chicago, IL 60610-2053",N WELLS ST,1421
873,The Madison Bar & Kitchen,2,+1 312-243-9388,http://www.ichibansushicafe.com/,"1422 W Taylor St, Chicago, IL 60607-4734",W TAYLOR ST,1422
874,Tavern on North,,+1 312-265-0958,http://www.loursbakerycafe.com,"1424 W Taylor St, Chicago, IL 60607-4688",W TAYLOR ST,1424
875,Teriyaki To Go,,+1 800-806-1532,https://www.getreef.com/?utm_source=ExtendedNetwork&utm_medium=local-listing&y_source=1_MjQzMTk3MjEtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D,"1434 W. Fillmore St, Chicago, IL 60607",W. FILLMORE ST,1434
876,Corner Bakery Cafe,1,,,"1438 W Cortland St, Chicago, IL 60642-1212",W CORTLAND ST,1438
877,Quality Crab & Oyster Bah,2,,,"1441 W Willow St, Chicago, IL 60642-1525",W WILLOW ST,1441
878,Harold's Chicken Shacks,,+1 312-664-5264,http://fireplaceinn.com/,"1448 N Wells St, Chicago, IL 60610-1306",N WELLS ST,1448
879,New Punjab Sweets,,+1 312-243-8550,http://coyotesmexicanrestaurant.com,"1451 W 18th St, Chicago, IL 60608-5076",W 18TH ST,1451
880,The Smith,2,,,"1454 W 95th St, Chicago, IL 60643-1362",W 95TH ST,1454
881,Alhambra Palace Restaurant,2,+1 312-226-3951,http://www.hawkeyesbar.com/,"1458 W Taylor St, Chicago, IL 60607-4626",W TAYLOR ST,1458
882,Usmania Fine Dining,2,+1 312-733-3045,http://www.facebook.com/Canton-Regio-116434758384486,"1510 W 18th St, Chicago, IL 60608-2824",W 18TH ST,1510
883,Steak Out Grill,,+1 773-768-8282,,"1511 E 87th St, Chicago, IL 60619-6524",E 87TH ST,1511
884,Wingstop,,+1 312-624-9770,https://www.chefluckey.com/,"1512 W Taylor St, Chicago, IL 60607-4016",W TAYLOR ST,1512
885,Lifea__S Sweet Inc,,+1 312-266-9355,http://www.topogigiochicago.com/,"1516 N Wells St, Chicago, IL 60610-1308",N WELLS ST,1516
